Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Flow IAT Mean,Fwd IAT Mean,Fwd Header Length,Flow IAT Std,Flow Bytes/s
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
28222.322463989258,2,0,64,0,32,32,32.0,28222.322463989258,28222.322463989258,64,0.0,2267.7084808191057
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1007797.2412109375,3056,0,61120,0,20,20,20.0,329.8845306746113,329.8845306746113,61120,538.0691349860764,60647.119778339664
728067.15965271,2,0,64,0,32,32,32.0,728067.15965271,728067.15965271,64,0.0,87.90397857050465
823124.1703033447,21,0,21529,0,1472,20,1025.1904761904761,41156.208515167236,41156.208515167236,420,90519.15702944664,26155.227578927672
834322.2141265869,22,0,1238,0,486,20,56.27272727272727,39729.629244123185,39729.629244123185,440,89126.55607387966,1483.839191907415
527455.0914764404,11,0,2247,0,1472,20,204.27272727272728,52745.50914764404,52745.50914764404,232,109794.27511471695,4260.078320052326
774203.0620574951,16,0,5338,0,1472,20,333.625,51613.53747049967,51613.53747049967,368,89254.42152907467,6894.831939586905
803188.0855560303,4,0,231,0,101,20,57.75,267729.3618520101,267729.3618520101,80,428357.4531605262,287.6038678288953
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
707926.5117645264,4,0,753,0,662,20,188.25,235975.5039215088,235975.5039215088,80,364590.6547139637,1063.6697276997393
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
496867.8951263428,3,0,96,0,32,32,32.0,248433.9475631714,248433.9475631714,96,11841.072795438657,193.21030990659855
276127.57682800293,6,0,275,0,136,20,45.833333333333336,55225.515365600586,55225.515365600586,120,110948.02089346302,995.9164642628024
249021.2917327881,3,0,589,0,537,20,196.33333333333334,124510.64586639404,124510.64586639404,72,175344.5453842367,2365.259596484728
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
22777.080535888672,7,0,908,0,655,20,129.71428571428572,3796.180089314779,3796.180089314779,140,8818.254611327999,39864.63491531811
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1004618.1678771973,3386,0,67720,0,20,20,20.0,296.7852785457008,296.7852785457008,67720,516.5947564677716,67408.69532858973
850424.5281219482,9,0,1879,0,714,20,208.77777777777777,106303.06601524353,106303.06601524353,180,112401.57034737036,2209.484719531228
557618.8564300537,6,0,1519,0,1353,20,253.16666666666666,111523.77128601074,111523.77128601074,120,111073.48914867755,2724.0829152099154
490025.52032470703,6,0,954,0,487,20,159.0,98005.1040649414,98005.1040649414,120,99100.10091561278,1946.837379750851
435415.26794433594,9,0,447,0,101,20,49.666666666666664,54426.90849304199,54426.90849304199,180,58481.6479204668,1026.6061686590767
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
706684.3509674072,22,0,5934,0,1472,20,269.72727272727275,33651.63576035273,33651.63576035273,440,77425.07039506649,8396.959677792102
706667.6616668701,36,0,44283,0,1472,20,1230.0833333333333,20190.50461905343,20190.50461905343,720,84835.58947586933,62664.5344086446
1.0,2,0,40,0,20,20,20.0,0.0,0.0,40,0.0,40000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1009208.4407806396,3322,0,66440,0,20,20,20.0,303.88691381530856,303.88691381530856,66440,635.5186203309776,65833.7735944891
688221.9314575195,8,0,369,0,101,20,46.125,98317.41877964565,98317.41877964565,160,115378.32310813897,536.1642562284089
618090.8679962158,20,0,21092,0,1472,20,1054.6,32531.098315590305,32531.098315590305,400,75015.78680995668,34124.432332058226
556710.7200622559,14,0,1114,0,487,20,79.57142857142857,42823.90154325045,42823.90154325045,280,67264.62254725258,2001.0392468738946
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,2,0,40,0,20,20,20.0,0.0,0.0,40,0.0,40000000.0
431688.0702972412,5,0,628,0,517,20,125.6,107922.0175743103,107922.0175743103,100,144994.0103774504,1454.7541227340082
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1001708.984375,2843,0,56860,0,20,20,20.0,352.4662154732583,352.4662154732583,56860,553.4298490781665,56762.992932000976
675440.3114318848,7,0,1293,0,659,20,184.71428571428572,112573.38523864746,112573.38523864746,140,137748.1380209168,1914.3068278808134
567635.7746124268,9,0,459,0,101,20,51.0,70954.47182655334,70954.47182655334,180,109912.83779806063,808.6171107051848
812886.4765167236,23,0,22188,0,1472,20,964.695652173913,36949.385296214714,36949.385296214714,460,83065.8134349627,27295.32430540259
797722.578048706,24,0,1457,0,488,20,60.708333333333336,34683.59034994374,34683.59034994374,480,86753.7518937674,1826.4494952166701
706090.4502868652,3,0,96,0,32,32,32.0,353045.2251434326,353045.2251434326,96,137520.446244014,135.95991839430462
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1027569.7708129883,2309,0,46180,0,20,20,20.0,445.2208712361301,445.2208712361301,46180,972.7069120754245,44940.987280565394
958684.9212646484,23,0,21733,0,1472,20,944.9130434782609,43576.587330211296,43576.587330211296,460,86901.69059409754,22669.596149828798
375945.0912475586,4,0,848,0,757,20,212.0,125315.03041585286,125315.03041585286,80,172917.39042142054,2255.6485501272173
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
277361.8698120117,5,0,462,0,312,20,92.4,69340.46745300293,69340.46745300293,100,138680.93490600586,1665.6939914384445
795346.2600708008,17,0,1317,0,488,20,77.47058823529412,49709.14125442505,49709.14125442505,340,98425.54109928737,1655.8825584755527
764135.3607177734,34,0,44826,0,1472,20,1318.4117647058824,23155.61699144768,23155.61699144768,692,73184.42544693619,58662.38143709735
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
513268.94760131836,9,0,596,0,245,20,66.22222222222223,64158.618450164795,64158.618450164795,192,115533.67229192508,1161.1846046508604
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1002660.5129241943,1048,0,20960,0,20,20,20.0,957.6509196983709,957.6509196983709,20960,4079.4859867116193,20904.383617214087
788329.3628692627,19,0,21039,0,1472,20,1107.3157894736842,43796.075714959035,43796.075714959035,380,98796.54150824566,26688.083675362384
563742.8760528564,7,0,1516,0,878,20,216.57142857142858,93957.1460088094,93957.1460088094,140,88642.25626138087,2689.1692372496786
470978.9752960205,6,0,329,0,101,20,54.833333333333336,94195.7950592041,94195.7950592041,120,103490.56728722382,698.5449823810422
401098.01292419434,5,0,1618,0,1472,20,323.6,100274.50323104858,100274.50323104858,100,198551.17805852203,4033.9267407584853
650023.6988067627,13,0,1199,0,959,20,92.23076923076923,54168.641567230225,54168.641567230225,260,97826.65471859192,1844.54813293882
523326.8737792969,10,0,200,0,20,20,20.0,58147.430419921875,58147.430419921875,200,116321.93822191034,382.17032226085564
304142.95196533203,2,0,65,0,45,20,32.5,304142.95196533203,304142.95196533203,40,0.0,213.71529269371027
1.0,1,0,49,0,49,49,49.0,0.0,0.0,20,0.0,49000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1004106.5216064453,2014,0,40280,0,20,20,20.0,498.8109893723027,498.8109893723027,40280,787.8392792816312,40115.26579426754
858259.6778869629,19,0,1316,0,488,20,69.26315789473684,47681.09321594238,47681.09321594238,380,112683.48905509098,1533.3354623393175
790912.8665924072,19,0,20862,0,1472,20,1098.0,43939.603699578176,43939.603699578176,380,105269.16379996623,26377.11545885259
664278.9840698242,10,0,2617,0,1229,20,261.7,73808.77600775825,73808.77600775825,200,75786.932930375,3939.60980666057
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
565220.832824707,11,0,510,0,101,20,46.36363636363637,56522.0832824707,56522.0832824707,220,70769.34126988512,902.3021983306253
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1007004.2610168457,2664,0,53280,0,20,20,20.0,378.1465493867239,378.1465493867239,53280,652.9644064833955,52909.408691279314
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
357039.4515991211,3,0,808,0,737,20,269.3333333333333,178519.72579956055,178519.72579956055,60,252465.01737686465,2263.0552348797887
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
557862.5202178955,5,0,1607,0,1461,20,321.4,139465.63005447388,139465.63005447388,100,156511.68771242333,2880.638045682513
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
491629.36210632324,5,0,863,0,486,20,172.6,122907.34052658081,122907.34052658081,100,106893.98495864496,1755.387424995502
249337.91160583496,3,0,118,0,78,20,39.333333333333336,124668.95580291748,124668.95580291748,60,176308.52810337787,473.2533421814326
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,56,0,56,56,56.0,0.0,0.0,8,0.0,56000000.0
1.0,1,0,56,0,56,56,56.0,0.0,0.0,8,0.0,56000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1001789.8082733154,2639,0,52780,0,20,20,20.0,379.75352853423635,379.75352853423635,52780,742.5386308766633,52685.70269343386
689612.3886108398,7,0,1316,0,680,20,188.0,114935.39810180664,114935.39810180664,140,140512.71573456205,1908.3183854207723
587909.460067749,10,0,502,0,101,20,50.2,65323.273340861,65323.273340861,200,91503.1856234177,853.8729755125065
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
531592.3690795898,19,0,23830,0,1472,51,1254.2105263157894,29532.909393310547,29532.909393310547,380,84445.69411889228,44827.581030291614
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1012331.9625854492,1326,0,26520,0,20,20,20.0,764.0241227059994,764.0241227059994,26520,1858.4510815095903,26196.9403122165
834101.676940918,7,0,1340,0,708,20,191.42857142857142,139016.94615681967,139016.94615681967,140,163306.48384459157,1606.518769887231
740662.8131866455,8,0,369,0,101,20,46.125,105808.97331237793,105808.97331237793,160,121904.97076770148,498.20241198880433
1.0,1,0,1472,0,1472,1472,1472.0,0.0,0.0,20,0.0,1472000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1005570.1732635498,2197,0,43940,0,20,20,20.0,457.9099149651866,457.9099149651866,43940,763.2229215445637,43696.60235386056
374811.88774108887,4,0,743,0,652,20,185.75,124937.29591369629,124937.29591369629,80,172491.12278148188,1982.3277337277166
271136.0454559326,5,0,228,0,78,20,45.6,67784.01136398315,67784.01136398315,100,134902.54500996062,840.9062676141175
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
260780.57289123535,2,0,64,0,32,32,32.0,260780.57289123535,260780.57289123535,64,0.0,245.41705423238218
248086.21406555176,3,0,589,0,537,20,196.33333333333334,124043.10703277588,124043.10703277588,72,172412.8106018189,2374.1746481905225
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
277279.6154022217,7,0,1544,0,1330,20,220.57142857142858,46213.26923370361,46213.26923370361,140,100100.63493516778,5568.386257894488
1.0,1,0,1472,0,1472,1472,1472.0,0.0,0.0,20,0.0,1472000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
24392.127990722656,7,0,539,0,325,20,77.0,4065.354665120443,4065.354665120443,140,9958.044552988267,22097.293036712672
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1006461.8587493896,1881,0,37620,0,20,20,20.0,535.3520525262711,535.3520525262711,37620,889.4564479950445,37378.46563479902
904945.8503723145,35,0,6199,0,1472,20,177.11428571428573,26616.05442271513,26616.05442271513,700,65484.30444072212,6850.133626724291
905353.0693054199,40,0,47613,0,1472,20,1190.325,23214.181264241535,23214.181264241535,812,80212.25215193802,52590.53248312102
897310.0185394287,11,0,1970,0,656,20,179.0909090909091,89731.00185394287,89731.00185394287,220,116347.77691268023,2195.450802172712
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
796252.7275085449,9,0,540,0,101,20,60.0,99531.59093856812,99531.59093856812,180,89961.25734662713,678.1766408382005
25867.223739624023,5,0,100,0,20,20,20.0,6466.805934906006,6466.805934906006,100,11685.42193827404,3865.896124245357
523122.54905700684,10,0,1939,0,1116,20,193.9,58124.72767300076,58124.72767300076,200,103592.2980158694,3706.588453308479
762346.2677001953,13,0,5162,0,1472,20,397.0769230769231,63528.855641682945,63528.855641682945,272,108472.25888353937,6771.201248971075
520224.80964660645,2,0,64,0,32,32,32.0,520224.80964660645,520224.80964660645,64,0.0,123.02373668698307
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1015812.873840332,1013,0,20260,0,20,20,20.0,1003.7676618975613,1003.7676618975613,20260,2841.872601603401,19944.61826754178
371770.38192749023,3,0,949,0,878,20,316.3333333333333,185885.19096374512,185885.19096374512,60,262144.2940184825,2552.6508999447196
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
276187.6583099365,3,0,118,0,78,20,39.333333333333336,138093.82915496826,138093.82915496826,60,195294.16607098922,427.24573835801505
1.0,2,0,40,0,20,20,20.0,0.0,0.0,40,0.0,40000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1005015.3732299805,2290,0,45800,0,20,20,20.0,439.06307262122345,439.06307262122345,45800,921.7410637637306,45571.44220869491
1.0,1,0,1472,0,1472,1472,1472.0,0.0,0.0,20,0.0,1472000000.0
489158.63037109375,7,0,1500,0,864,20,214.28571428571428,81526.4383951823,81526.4383951823,140,75711.58592803165,3066.489900959214
395943.16482543945,8,0,369,0,101,20,46.125,56563.30926077707,56563.30926077707,160,69941.95582087914,931.9519385128975
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1018656.9690704346,2788,0,55760,0,20,20,20.0,365.5030387766181,365.5030387766181,55760,674.9563784932425,54738.741002168026
631793.2605743408,7,0,1279,0,643,20,182.71428571428572,105298.87676239014,105298.87676239014,140,127117.63700485171,2024.3963964371928
525399.6849060059,6,0,422,0,101,55,70.33333333333333,105079.93698120117,105079.93698120117,120,141578.40193466944,803.1980454565669
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1006720.5429077148,2204,0,44080,0,20,20,20.0,456.97709619051966,456.97709619051966,44080,925.32906448885,43785.73608191561
660486.2213134766,7,0,1358,0,679,20,194.0,110081.03688557942,110081.03688557942,140,132525.9137847421,2056.0610595318885
564158.6780548096,9,0,459,0,101,20,51.0,70519.8347568512,70519.8347568512,180,100462.10254624512,813.6008854505415
255738.0199432373,2,0,64,0,32,32,32.0,255738.0199432373,255738.0199432373,64,0.0,250.256101983605
256685.4953765869,2,0,64,0,32,32,32.0,256685.4953765869,256685.4953765869,64,0.0,249.33235867536922
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
994.2054748535156,2,0,64,0,32,32,32.0,994.2054748535156,994.2054748535156,64,0.0,64373.01103117506
1007950.7827758789,3016,0,60320,0,20,20,20.0,334.3120340881854,334.3120340881854,60320,568.1376499959476,59844.19183035879
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
322134.97161865234,5,0,1243,0,644,20,248.6,80533.74290466309,80533.74290466309,100,155911.92260346384,3858.631038270132
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
269597.76878356934,6,0,236,0,78,20,39.333333333333336,53919.55375671387,53919.55375671387,120,111417.57482616458,875.3781645331742
724126.8157958984,6,0,1536,0,1047,20,256.0,144825.3631591797,144825.3631591797,120,121382.05860015938,2121.1754163692444
695873.0220794678,7,0,6481,0,1472,32,925.8571428571429,115978.83701324463,115978.83701324463,152,189700.14551729886,9313.480756349652
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
246801.61476135254,2,0,64,0,32,32,32.0,246801.61476135254,246801.61476135254,64,0.0,259.3175902106049
249767.06504821777,3,0,589,0,537,20,196.33333333333334,124883.53252410889,124883.53252410889,72,176611.9854126563,2358.197226228738
333243.60847473145,2,0,64,0,32,32,32.0,333243.60847473145,333243.60847473145,64,0.0,192.0516954336511
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1003278.2554626465,2833,0,56660,0,20,20,20.0,354.2649207142113,354.2649207142113,56660,558.7832866241437,56474.860978495046
759299.2782592773,32,0,5191,0,1472,20,162.21875,24493.52510513798,24493.52510513798,640,65508.93506971396,6836.566487855179
506647.82524108887,37,0,48873,0,1472,20,1320.8918918918919,14073.550701141357,14073.550701141357,740,52673.57812961894,96463.4556099076
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
337862.491607666,5,0,1587,0,877,20,317.4,84465.6229019165,84465.6229019165,100,153043.93672035536,4697.177222746768
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,473,0,473,473,473.0,0.0,0.0,20,0.0,473000000.0
278329.61082458496,6,0,259,0,101,20,43.166666666666664,55665.92216491699,55665.92216491699,120,98761.07536799663,930.5513676129584
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
2928.495407104492,2,0,64,0,32,32,32.0,2928.495407104492,2928.495407104492,64,0.0,21854.225840592688
97115.51666259766,2,0,64,0,32,32,32.0,97115.51666259766,97115.51666259766,64,0.0,659.0090049394597
1.0,1,0,1472,0,1472,1472,1472.0,0.0,0.0,20,0.0,1472000000.0
1001309.6332550049,1720,0,34400,0,20,20,20.0,582.495423650381,582.495423650381,34400,1591.971616009716,34355.007539650134
252641.9162750244,4,0,1014,0,954,20,253.5,84213.9720916748,84213.9720916748,80,144055.6090495143,4013.585769734924
3343.343734741211,3,0,84,0,44,20,28.0,1671.6718673706055,1671.6718673706055,60,826.9211677837409,25124.547956927905
345750.5702972412,6,0,1273,0,655,20,212.16666666666666,69150.11405944824,69150.11405944824,120,112396.41421854771,3681.844975427239
292171.0014343262,8,0,369,0,101,20,46.125,41738.714490618026,41738.714490618026,160,67794.9316052447,1262.9590143734486
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1007958.6505889893,1972,0,39440,0,20,20,20.0,511.3945462146064,511.3945462146064,39440,1331.780952597516,39128.58923027614
317602.39601135254,5,0,1444,0,680,20,288.8,79400.59900283813,79400.59900283813,100,125870.73388852648,4546.565196404831
268680.3340911865,6,0,329,0,101,20,54.833333333333336,53736.066818237305,53736.066818237305,120,107184.81867093554,1224.5034647319658
544199.4667053223,2,0,64,0,32,32,32.0,544199.4667053223,544199.4667053223,64,0.0,117.60393737146983
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1002890.8252716064,1903,0,38060,0,20,20,20.0,527.2822425192463,527.2822425192463,38060,1282.1601518382586,37950.29233585067
772597.5513458252,38,0,50938,0,1472,20,1340.4736842105262,20881.01490123852,20881.01490123852,760,66002.43743908234,65930.83282657138
867618.3223724365,27,0,956,0,245,20,35.407407407407405,33369.93547586294,33369.93547586294,552,77371.76339984174,1101.867002284934
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
318242.78831481934,5,0,1223,0,659,20,244.6,79560.69707870483,79560.69707870483,100,126272.5177247076,3842.977892684111
265937.32833862305,5,0,309,0,101,20,61.8,66484.33208465576,66484.33208465576,100,117798.26261708615,1161.9278945547067
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1004675.3883361816,2873,0,57460,0,20,20,20.0,349.817335771651,349.817335771651,57460,544.2860684637192,57192.60237394498
651940.107345581,9,0,1929,0,752,20,214.33333333333334,81492.51341819763,81492.51341819763,180,119944.2528452646,2958.8607577068024
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
600266.9334411621,11,0,627,0,101,20,57.0,60026.69334411621,60026.69334411621,220,96375.02371561587,1044.5352976642987
390463.82904052734,6,0,1061,0,961,20,176.83333333333334,78092.76580810547,78092.76580810547,120,114482.64192309677,2717.281143831317
581.5029144287109,3,0,84,0,44,20,28.0,290.75145721435547,290.75145721435547,60,411.18465407228217,144453.27429274292
1005810.9760284424,2946,0,58920,0,20,20,20.0,341.5317405869074,341.5317405869074,58920,543.3553938883184,58579.59537551702
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
331987.1425628662,6,0,1246,0,662,20,207.66666666666666,66397.42851257324,66397.42851257324,120,116908.33182553714,3753.1573975460606
279471.15898132324,7,0,419,0,101,20,59.857142857142854,46578.52649688721,46578.52649688721,140,81838.953364236,1499.2602511374039
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1004803.4191131592,1691,0,33820,0,20,20,20.0,594.5582361616326,594.5582361616326,33820,1938.2499426421336,33658.324958577046
385342.1211242676,2,0,64,0,32,32,32.0,385342.1211242676,385342.1211242676,64,0.0,166.0861776887372
805648.0884552002,36,0,44866,0,1472,20,1246.2777777777778,23018.51681300572,23018.51681300572,732,70201.22841598325,55689.32719250766
552036.2854003906,13,0,4835,0,1472,20,371.9230769230769,46003.02378336588,46003.02378336588,284,90153.82034771996,8758.48223725581
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
383670.3300476074,3,0,844,0,773,20,281.3333333333333,191835.1650238037,191835.1650238037,60,271295.892116744,2199.8052335589073
276024.58000183105,3,0,141,0,101,20,47.0,138012.29000091553,138012.29000091553,60,195178.85229346342,510.8240722585817
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1010380.5065155029,2666,0,53320,0,20,20,20.0,379.12964597204615,379.12964597204615,53320,783.8524135908342,52772.19785631511
638144.0162658691,2,0,64,0,32,32,32.0,638144.0162658691,638144.0162658691,64,0.0,100.29084088964608
449473.14262390137,8,0,6898,0,1472,20,862.25,64210.44894627162,64210.44894627162,160,158121.801483767,15346.856899460914
720210.3137969971,17,0,1298,0,966,20,76.3529411764706,45013.14461231232,45013.14461231232,352,81832.60242269428,1802.2513356645186
656902.551651001,6,0,1281,0,663,20,213.5,131380.5103302002,131380.5103302002,120,137773.31428810253,1950.0609287944574
561070.6806182861,6,0,470,0,312,20,78.33333333333333,112214.13612365723,112214.13612365723,120,151655.11456732434,837.6841211557722
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1007207.8704833984,2341,0,46820,0,20,20,20.0,430.4307138817942,430.4307138817942,46820,763.425210370753,46484.94255463795
324815.5117034912,6,0,1479,0,676,20,246.5,64963.10234069824,64963.10234069824,120,116525.12255911504,4553.353970823011
272246.5991973877,6,0,329,0,101,20,54.833333333333336,54449.31983947754,54449.31983947754,120,103899.51240855383,1208.4632130205757
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1002449.7509002686,2544,0,50880,0,20,20,20.0,394.19966610313355,394.19966610313355,50880,753.928843751487,50755.661273102494
705607.8910827637,9,0,1911,0,748,20,212.33333333333334,88200.98638534546,88200.98638534546,180,131821.5362492241,2708.30304500641
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
412644.3862915039,4,0,116,0,32,20,29.0,137548.12876383463,137548.12876383463,116,120675.69626399223,281.11372371379906
653060.9130859375,10,0,537,0,101,20,53.7,72562.32367621528,72562.32367621528,200,94153.36380911767,822.2816420944415
249678.1349182129,3,0,60,0,20,20,20.0,124839.06745910645,124839.06745910645,60,176088.1843793629,240.30938880432686
518705.6064605713,15,0,15406,0,1472,20,1027.0666666666666,37050.40046146938,37050.40046146938,312,93535.41151532569,29700.854990028078
259558.91609191895,6,0,4504,0,1472,20,750.6666666666666,51911.78321838379,51911.78321838379,132,114015.62381024561,17352.515058295954
1003695.4879760742,2887,0,57740,0,20,20,20.0,347.7808343645441,347.7808343645441,57740,561.2488707342754,57527.408154868965
673235.8932495117,29,0,37077,0,1472,20,1278.5172413793102,24044.13904462542,24044.13904462542,580,88852.07571126318,55072.82123809564
929486.7515563965,24,0,1618,0,979,20,67.41666666666667,40412.46745897376,40412.46745897376,480,83576.58389435429,1740.7456290159162
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
268110.7521057129,2,0,79,0,59,20,39.5,268110.7521057129,268110.7521057129,40,0.0,294.6543522762237
213196.2776184082,2,0,79,0,59,20,39.5,213196.2776184082,213196.2776184082,40,0.0,370.5505597119245
