Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Flow IAT Mean,Fwd IAT Mean,Fwd Header Length,Flow IAT Std,Flow Bytes/s
786599.87449646,63,0,2647,0,488,20,42.01587301587302,12687.094749942902,12687.094749942902,1260,32744.587483866915,3365.1162246809035
771601.676940918,92,0,121684,0,1472,20,1322.6521739130435,8479.139307043055,8479.139307043055,1840,34065.43327494864,157703.13056138862
534650.0873565674,5,0,583,0,472,20,116.6,133662.52183914185,133662.52183914185,100,135576.32288239297,1090.432815381151
291573.04763793945,4,0,763,0,672,20,190.75,97191.01587931316,97191.01587931316,80,157998.77359623564,2616.839952050213
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
102976.08375549316,2,0,70,0,50,20,35.0,102976.08375549316,102976.08375549316,40,0.0,679.7694906150081
1.0,1,0,46,0,46,46,46.0,0.0,0.0,20,0.0,46000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
356585.0257873535,4,0,747,0,656,20,186.75,118861.67526245117,118861.67526245117,80,158108.78015045347,2094.8720388653314
4495.6207275390625,2,0,64,0,44,20,32.0,4495.6207275390625,4495.6207275390625,40,0.0,14236.076368264743
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
244483.94775390625,5,0,251,0,101,20,50.2,61120.98693847656,61120.98693847656,100,96927.77568582815,1026.6522702449681
655634.1648101807,21,0,21230,0,1472,20,1010.952380952381,32781.70824050903,32781.70824050903,420,75981.92847302847,32380.86289500565
624614.2387390137,3,0,84,0,32,20,28.0,312307.11936950684,312307.11936950684,84,66645.29426373033,134.48300533395016
589630.3653717041,15,0,1341,0,489,20,89.4,42116.45466940744,42116.45466940744,300,69904.81080147567,2274.306207338272
527931.4517974854,4,0,92,0,32,20,23.0,175977.15059916177,175977.15059916177,92,150376.39429234993,174.26504840119134
621333.3606719971,7,0,4536,0,1472,20,648.0,103555.56011199951,103555.56011199951,164,164290.44607119472,7300.4288633305205
505034.2082977295,15,0,15406,0,1472,20,1027.0666666666666,36073.87202126639,36073.87202126639,312,90331.32613630386,30504.864317859836
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
390005.35011291504,7,0,1909,0,1228,20,272.7142857142857,65000.89168548584,65000.89168548584,140,99461.42445235269,4894.804646775494
336744.3084716797,10,0,479,0,101,20,47.9,37416.03427463108,37416.03427463108,200,54096.81044409209,1422.4442342439295
516079.6642303467,78,0,113683,0,1472,339,1457.474358974359,6702.333301692814,6702.333301692814,1560,31879.160603055992,220281.88258403997
765557.5275421143,52,0,1219,0,199,20,23.442307692307693,15010.931912590475,15010.931912590475,1040,44187.87951321615,1592.303590709506
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
407362.2226715088,21,0,22242,0,1472,20,1059.142857142857,20368.11113357544,20368.11113357544,420,56791.404336979,54600.05558231559
335133.0757141113,21,0,1218,0,486,20,58.0,16756.653785705566,16756.653785705566,420,42966.81031204773,3634.377172126774
266902.6851654053,2,0,79,0,59,20,39.5,266902.6851654053,266902.6851654053,40,0.0,295.98803006062684
206371.06895446777,2,0,79,0,59,20,39.5,206371.06895446777,206371.06895446777,40,0.0,382.8055957660906
729148.6263275146,18,0,21120,0,1472,20,1173.3333333333333,42891.09566632439,42891.09566632439,360,122670.69685553106,28965.288059822036
761802.1965026855,21,0,1030,0,488,20,49.04761904761905,38090.10982513428,38090.10982513428,420,110745.22455281063,1352.0570099805022
692901.611328125,6,0,1464,0,849,20,244.0,138580.322265625,138580.322265625,120,166369.27937436028,2112.854085003303
256350.99411010742,3,0,1011,0,971,20,337.0,128175.49705505371,128175.49705505371,60,179842.28846992526,3943.8115054305467
1.0,3,0,84,0,44,20,28.0,0.0,0.0,60,0.0,84000000.0
592916.4886474609,8,0,369,0,101,20,46.125,84702.35552106585,84702.35552106585,160,107559.20059945637,622.3473407557767
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
107076.88331604004,2,0,70,0,50,20,35.0,107076.88331604004,107076.88331604004,40,0.0,653.7358749357066
1.0,2,0,66,0,46,20,33.0,0.0,0.0,40,0.0,66000000.0
1.0,2,0,16,0,8,8,8.0,0.0,0.0,0,0.0,16000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
694768.4288024902,10,0,2149,0,794,20,214.9,77196.49208916558,77196.49208916558,200,111166.7763900621,3093.1169450287744
558158.3976745605,5,0,1235,0,1089,20,247.0,139539.59941864014,139539.59941864014,100,116075.50452314602,2212.6335555379
587851.5243530273,12,0,577,0,101,20,48.083333333333336,53441.04766845703,53441.04766845703,240,86858.2126874891,981.5403653754743
495150.3276824951,5,0,867,0,490,20,173.4,123787.58192062378,123787.58192062378,100,98699.59075606798,1750.983391363008
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
782217.5025939941,21,0,21355,0,1472,20,1016.9047619047619,39110.87512969971,39110.87512969971,420,76099.92062184193,27300.590857635412
721253.3950805664,21,0,927,0,488,20,44.142857142857146,36062.66975402832,36062.66975402832,420,70362.56442454555,1285.2625808388063
706652.1644592285,6,0,1272,0,657,20,212.0,141330.4328918457,141330.4328918457,120,168296.03639650604,1800.0369403430734
597280.9791564941,8,0,369,0,101,20,46.125,85325.85416521344,85325.85416521344,160,109329.40307561446,617.7996836951306
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,2,0,16,0,8,8,8.0,0.0,0.0,0,0.0,16000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
649741.8880462646,7,0,1316,0,681,20,188.0,108290.31467437744,108290.31467437744,140,130375.12683686095,2025.4196692738003
548940.896987915,10,0,502,0,101,20,50.2,60993.43299865723,60993.43299865723,200,91339.3776948612,914.4882495629608
254518.7473297119,20,0,22179,0,1472,20,1108.95,13395.723543669048,13395.723543669048,400,44545.5349461815,87140.92864549815
232514.6198272705,20,0,905,0,490,20,45.25,12237.611569856343,12237.611569856343,400,31970.57545809492,3892.228371154909
254204.98847961426,3,0,589,0,537,20,196.33333333333334,127102.49423980713,127102.49423980713,72,175537.07218823448,2317.0277008440153
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
886765.718460083,8,0,1066,0,486,20,133.25,126680.816922869,126680.816922869,160,167276.48611764846,1202.1213470578982
887246.1318969727,6,0,1698,0,1472,20,283.0,177449.22637939453,177449.22637939453,120,170950.2480305878,1913.786872611773
789260.6258392334,91,0,130020,0,1472,20,1428.7912087912089,8769.562509324816,8769.562509324816,1820,39621.300206622764,164736.45807650377
872272.253036499,46,0,5471,0,1472,20,118.93478260869566,19383.827845255535,19383.827845255535,920,55528.23597965862,6272.124306321451
1.0,1,0,46,0,46,46,46.0,0.0,0.0,8,0.0,46000000.0
1.0,1,0,158,0,158,158,158.0,0.0,0.0,8,0.0,158000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
369609.5943450928,4,0,1235,0,660,51,308.75,123203.19811503093,123203.19811503093,80,212526.143690032,3341.363478911534
627964.2581939697,6,0,259,0,101,20,43.166666666666664,125592.85163879395,125592.85163879395,120,130071.64392174836,412.4438558730812
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
689656.9728851318,5,0,930,0,819,20,186.0,172414.24322128296,172414.24322128296,100,168931.3179842848,1348.4964795025705
476127.86293029785,13,0,1211,0,971,20,93.15384615384616,39677.321910858154,39677.321910858154,260,87257.42350494099,2543.43443071569
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1999.3782043457031,3,0,84,0,44,20,28.0,999.6891021728516,999.6891021728516,60,6.069146185568741,42013.061769616026
277393.3410644531,5,0,228,0,78,20,45.6,69348.33526611328,69348.33526611328,100,104597.34749383612,821.9375386773381
553856.8496704102,20,0,21482,0,1472,20,1074.1,29150.360508968955,29150.360508968955,400,97556.64112925544,38786.19540912699
498779.296875,20,0,1166,0,489,20,58.3,26251.541940789473,26251.541940789473,400,83481.69958066488,2337.70729319628
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
366670.3701019287,15,0,3794,0,1404,20,252.93333333333334,26190.740721566337,26190.740721566337,300,62571.11989142959,10347.168217997343
78509.09233093262,8,0,4716,0,1404,20,589.5,11215.584618704659,11215.584618704659,160,29230.832828288545,60069.47552165106
333490.61012268066,27,0,28496,0,1472,20,1055.4074074074074,12826.56192779541,12826.56192779541,540,52599.89815699064,85447.68318819298
79206.70509338379,9,0,1272,0,1021,20,141.33333333333334,9900.838136672974,9900.838136672974,180,16489.95361908357,16059.24648046307
564995.0504302979,6,0,727,0,485,20,121.16666666666667,112999.01008605957,112999.01008605957,120,160595.27911965575,1286.7369359188542
616967.6780700684,4,0,1537,0,1446,20,384.25,205655.8926900228,205655.8926900228,80,178574.1213418657,2491.2164034392813
487216.7110443115,8,0,1861,0,749,20,232.625,69602.3872920445,69602.3872920445,160,74335.18630648486,3819.6555204584215
276849.26986694336,2,0,79,0,59,20,39.5,276849.26986694336,276849.26986694336,40,0.0,285.3538318449177
435115.3373718262,9,0,681,0,312,20,75.66666666666667,54389.41717147827,54389.41717147827,180,75868.84638641159,1565.1022648692663
208046.91314697266,2,0,79,0,59,20,39.5,208046.91314697266,208046.91314697266,40,0.0,379.7220482872113
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
326269.62661743164,4,0,1704,0,1420,20,426.0,108756.54220581055,108756.54220581055,80,186567.6912607624,5222.674318985965
290888.78631591797,4,0,1770,0,1472,20,442.5,96962.92877197266,96962.92877197266,80,167066.31305506537,6084.799701002233
218121.76704406738,4,0,547,0,487,20,136.75,72707.25568135579,72707.25568135579,80,125932.66091900915,2507.7735588373853
272608.75701904297,4,0,219,0,101,20,54.75,90869.58567301433,90869.58567301433,80,111648.64269367457,803.3491014549538
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
110038.04206848145,4,0,143,0,59,20,35.75,36679.347356160484,36679.347356160484,80,31783.82569004482,1299.5505673483804
56105.613708496094,3,0,60,0,20,20,20.0,28052.806854248047,28052.806854248047,60,38718.792440411955,1069.4117047135014
317111.0153198242,4,0,1208,0,1108,20,302.0,105703.67177327473,105703.67177327473,80,137474.08701806844,3809.391480083605
282334.566116333,4,0,2047,0,1472,20,511.75,94111.52203877766,94111.52203877766,80,163005.93774880108,7250.263501765331
219114.5420074463,4,0,549,0,489,20,137.25,73038.18066914876,73038.18066914876,80,126505.83981136068,2505.5388609549386
264390.4685974121,8,0,439,0,101,20,54.875,37770.06694248744,37770.06694248744,160,98172.3214272239,1660.422943114739
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
59640.16914367676,3,0,123,0,59,20,41.0,29820.08457183838,29820.08457183838,60,40768.983739375886,2062.368396435724
57646.03614807129,3,0,60,0,20,20,20.0,28823.018074035645,28823.018074035645,60,40761.903068826054,1040.8347912401514
724435.8062744141,67,0,82779,0,1472,20,1235.5074626865671,10976.30009506688,10976.30009506688,1340,42557.298204193525,114266.85329886022
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
709774.9710083008,51,0,2856,0,490,20,56.0,14195.499420166016,14195.499420166016,1020,41275.729260443855,4023.810526796667
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
355104.6848297119,7,0,1286,0,654,20,183.71428571428572,59184.11413828532,59184.11413828532,140,93812.58162971398,3621.467288207399
301105.7376861572,8,0,439,0,101,20,54.875,43015.10538373674,43015.10538373674,160,60893.85511065915,1457.9595970953237
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
270633.4590911865,2,0,79,0,59,20,39.5,270633.4590911865,270633.4590911865,40,0.0,291.90773478375394
202060.46104431152,2,0,79,0,59,20,39.5,202060.46104431152,202060.46104431152,40,0.0,390.972086234503
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
884145.4982757568,60,0,2422,0,486,20,40.36666666666667,14985.516919928083,14985.516919928083,1200,42650.45040497961,2739.3681297064077
937104.7019958496,73,0,82969,0,1472,20,1136.5616438356165,13015.34308327569,13015.34308327569,1460,42095.964570216274,88537.59865177528
897719.3832397461,74,0,103694,0,1472,20,1401.2702702702702,12297.525797804741,12297.525797804741,1480,49877.90633950722,115508.25562636576
897719.3832397461,31,0,5183,0,1472,20,167.19354838709677,29923.97944132487,29923.97944132487,632,76369.55230816161,5773.519093789937
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
317380.428314209,7,0,1483,0,848,20,211.85714285714286,52896.738052368164,52896.738052368164,140,102360.14427286101,4672.625870086164
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
265825.7484436035,9,0,459,0,101,20,51.0,33228.21855545044,33228.21855545044,180,73338.81896969752,1726.6950349521146
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
445070.9819793701,23,0,29132,0,1472,20,1266.608695652174,20230.49918088046,20230.49918088046,460,91335.56691226982,65454.72785136624
706654.3102264404,34,0,1631,0,971,20,47.970588235294116,21413.7669765588,21413.7669765588,680,54937.00948879155,2308.059225560178
791449.785232544,22,0,22614,0,1472,20,1027.909090909091,37688.08501107352,37688.08501107352,440,75351.84657934522,28572.880329174073
732024.6696472168,23,0,1295,0,488,20,56.30434782608695,33273.84862032803,33273.84862032803,460,70588.35897640817,1769.0660625195826
691733.3602905273,7,0,1347,0,664,20,192.42857142857142,115288.89338175456,115288.89338175456,140,143731.68583424063,1947.2821137819076
594946.3844299316,7,0,349,0,101,20,49.857142857142854,99157.73073832194,99157.73073832194,140,134557.52146006824,586.6074811672422
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
739696.5026855469,7,0,1865,0,1228,20,266.42857142857144,123282.75044759114,123282.75044759114,140,152542.79921941846,2521.304336614975
642461.5383148193,9,0,459,0,101,20,51.0,80307.69228935242,80307.69228935242,180,113751.32378241664,714.4396553355706
668089.3898010254,24,0,22108,0,1472,20,921.1666666666666,29047.364773957626,29047.364773957626,480,68282.83774299591,33091.38019177994
612782.4783325195,24,0,1055,0,486,20,43.958333333333336,26642.71644923998,26642.71644923998,480,62323.22250417655,1721.6549710605727
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
761646.032333374,24,0,1386,0,487,20,57.75,33115.04488405974,33115.04488405974,480,68512.23985920736,1819.7429529749654
692150.8312225342,22,0,22140,0,1472,20,1006.3636363636364,32959.56339154924,32959.56339154924,440,73795.58086501066,31987.24757852923
376289.12925720215,6,0,1594,0,790,20,265.6666666666667,75257.82585144043,75257.82585144043,120,111142.47490616835,4236.104304013696
322023.1533050537,5,0,321,0,101,55,64.2,80505.78832626343,80505.78832626343,100,125803.84130188331,996.8227337241044
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
149329.18548583984,7,0,4602,0,1404,20,657.4285714285714,24888.19758097331,24888.19758097331,140,56667.08070956183,30817.82027423156
810148.4775543213,2,0,98,0,78,20,49.0,810148.4775543213,810148.4775543213,40,0.0,120.96548066823837
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
148117.3038482666,6,0,1351,0,1176,20,225.16666666666666,29623.46076965332,29623.46076965332,120,45316.80986460982,9121.14901432437
746028.1848907471,38,0,44930,0,1472,20,1182.3684210526317,20162.923915966137,20162.923915966137,796,67315.84890930881,60225.60663251593
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
706238.7466430664,3,0,817,0,746,20,272.3333333333333,353119.3733215332,353119.3733215332,60,497970.4099528224,1156.832592212492
780951.2615203857,20,0,1164,0,487,20,58.2,41102.697974757146,41102.697974757146,400,91876.87551584815,1490.4899413746773
742046.594619751,19,0,21251,0,1472,20,1118.4736842105262,41224.81081220839,41224.81081220839,380,95767.399441175,28638.36335087517
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
502877.47383117676,12,0,4803,0,1472,20,400.25,45716.133984652435,45716.133984652435,252,98754.57806154135,9551.034297496564
737930.0594329834,64,0,89326,0,1472,20,1395.71875,11713.175546555292,11713.175546555292,1280,66093.74033536969,121049.41228256378
731933.3553314209,39,0,1731,0,971,20,44.38461538461539,19261.404087668972,19261.404087668972,780,57543.072735754475,2364.9694161242314
873758.07762146,22,0,1275,0,488,20,57.95454545454545,41607.52750578381,41607.52750578381,440,79872.69937901406,1459.2139777074208
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
751344.9192047119,7,0,349,0,101,20,49.857142857142854,125224.15320078532,125224.15320078532,140,169698.02520886908,464.5003793589389
693746.3283538818,6,0,1846,0,1229,20,307.6666666666667,138749.26567077637,138749.26567077637,120,167441.46340029477,2660.9149836946604
794322.0138549805,21,0,21186,0,1472,20,1008.8571428571429,39716.10069274902,39716.10069274902,420,88668.46149488614,26671.802657439544
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
178278.20777893066,5,0,150,0,46,20,30.0,44569.551944732666,44569.551944732666,100,34559.65923835402,841.3815792113171
121982.09762573242,3,0,118,0,50,20,39.333333333333336,60991.04881286621,60991.04881286621,60,46042.90318724108,967.3550651838242
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1097.9175567626953,2,0,40,0,20,20,20.0,1097.9175567626953,1097.9175567626953,40,0.0,36432.608034744844
788710.8325958252,21,0,21093,0,1472,20,1004.4285714285714,39435.54162979126,39435.54162979126,420,80888.98639947934,26743.64181176285
817998.8861083984,14,0,710,0,101,20,50.714285714285715,62922.99123910757,62922.99123910757,280,87258.67986898919,867.9718420862412
799604.4158935547,12,0,1038,0,486,20,86.5,72691.3105357777,72691.3105357777,240,104276.74253898227,1298.1419053820998
729507.4462890625,11,0,1845,0,644,20,167.72727272727272,72950.74462890625,72950.74462890625,220,72928.06018879342,2529.1037252400174
491934.53788757324,7,0,2149,0,1472,20,307.0,81989.08964792888,81989.08964792888,152,125752.96129230957,4368.46741688044
264565.94467163086,2,0,79,0,59,20,39.5,264565.94467163086,264565.94467163086,40,0.0,298.60230158515594
208166.12243652344,2,0,79,0,59,20,39.5,208166.12243652344,208166.12243652344,40,0.0,379.5045950576787
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
245647.90725708008,6,0,4504,0,1472,20,750.6666666666666,49129.581451416016,49129.581451416016,132,108740.67925838924,18335.185714757135
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,3,0,60,0,20,20,20.0,0.0,0.0,60,0.0,60000000.0
33624.887466430664,3,0,84,0,44,20,28.0,16812.443733215332,16812.443733215332,60,23776.38594414767,2498.149624555955
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
577274.7993469238,6,0,706,0,415,20,117.66666666666667,115454.95986938477,115454.95986938477,132,130420.67811825754,1222.9877361677734
506578.6838531494,6,0,1506,0,1340,20,251.0,101315.73677062988,101315.73677062988,120,83710.17670819741,2972.884663336071
489342.21267700195,5,0,934,0,487,20,186.8,122335.55316925049,122335.55316925049,100,89878.59591599849,1908.6847114424224
563308.4774017334,6,0,329,0,101,20,54.833333333333336,112661.69548034668,112661.69548034668,120,136900.87303944855,584.0494386264452
206373.929977417,3,0,84,0,44,20,28.0,103186.9649887085,103186.9649887085,60,145928.4053471493,407.02815519960257
1.0,2,0,40,0,20,20,20.0,0.0,0.0,40,0.0,40000000.0
267246.96159362793,4,0,296,0,212,20,74.0,89082.3205312093,89082.3205312093,80,150771.1253300962,1107.5897672883314
564894.6762084961,5,0,629,0,518,20,125.8,141223.66905212402,141223.66905212402,100,146102.56248576357,1113.4819046654343
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
674844.2649841309,6,0,1842,0,1227,20,307.0,134968.85299682617,134968.85299682617,120,161959.87645173038,2729.518639449822
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
564796.4477539062,8,0,369,0,101,20,46.125,80685.2068219866,80685.2068219866,160,113212.32356559487,653.3327209607046
531674.1466522217,22,0,22008,0,1472,20,1000.3636363636364,25317.81650724865,25317.81650724865,440,55456.70196657888,41393.77500030269
515640.2587890625,16,0,1261,0,486,20,78.8125,34376.017252604164,34376.017252604164,320,54044.452536029516,2445.5033882756784
667950.1533508301,20,0,21111,0,1472,20,1055.55,35155.271228991056,35155.271228991056,400,77928.87715976987,31605.651850059217
591354.1316986084,12,0,743,0,488,20,61.916666666666664,53759.466518055306,53759.466518055306,240,79253.37879801217,1256.4383339401102
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
668350.6965637207,6,0,1689,0,789,20,281.5,133670.13931274414,133670.13931274414,120,160865.5479063648,2527.116390667172
866459.1312408447,35,0,44858,0,1472,20,1281.6571428571428,25484.092095318963,25484.092095318963,724,73174.18209492697,51771.62820796804
567419.5289611816,8,0,369,0,101,20,46.125,81059.93270874023,81059.93270874023,160,111998.4815517208,650.3124780980953
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
565838.3369445801,10,0,616,0,245,20,61.6,62870.92632717556,62870.92632717556,212,110379.58641991003,1088.650166982823
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
844112.6346588135,73,0,93456,0,1472,20,1280.2191780821918,11723.78659248352,11723.78659248352,1460,40953.2878980195,110715.08251712698
843109.6076965332,55,0,2862,0,971,20,52.03636363636364,15613.140883269134,15613.140883269134,1112,40255.94254421866,3394.5764273986797
377825.9754180908,4,0,1144,0,1053,20,286.0,125941.99180603027,125941.99180603027,80,172412.58871558512,3027.8489951202646
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
276916.7423248291,5,0,251,0,101,20,50.2,69229.18558120728,69229.18558120728,100,105918.5168500381,906.4096229529227
284085.9889984131,19,0,21522,0,1472,20,1132.7368421052631,15782.554944356283,15782.554944356283,380,66211.27013968567,75758.7520450374
522459.9838256836,20,0,1162,0,485,20,58.1,27497.893885562295,27497.893885562295,400,81580.87591437603,2224.0937793767876
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
657245.6359863281,21,0,21574,0,1472,20,1027.3333333333333,32862.281799316406,32862.281799316406,420,73257.44738090878,32824.86610599386
224648.71406555176,5,0,136,0,32,20,27.2,56162.17851638794,56162.17851638794,136,66558.78368668254,605.3896215952327
670217.2756195068,10,0,2414,0,1229,20,241.4,74468.58617994521,74468.58617994521,200,124846.10476970312,3601.8170342873505
507839.4412994385,23,0,1068,0,485,20,46.43478260869565,23083.610968156296,23083.610968156296,460,63608.32939893399,2103.0268883158146
568333.625793457,11,0,557,0,101,20,50.63636363636363,56833.3625793457,56833.3625793457,220,98271.93475927514,980.05814669573
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
699432.373046875,9,0,2392,0,1472,20,265.77777777777777,87429.04663085938,87429.04663085938,180,95516.7880475661,3419.9160521837775
699350.5954742432,9,0,1086,0,486,20,120.66666666666667,87418.8244342804,87418.8244342804,180,84500.21938529915,1552.8692004095062
355158.09059143066,4,0,562,0,471,20,140.5,118386.03019714355,118386.03019714355,80,160711.16537688192,1582.393911016144
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
260204.31518554688,5,0,251,0,101,20,50.2,65051.07879638672,65051.07879638672,100,129460.17896060884,964.626585154887
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
732967.1382904053,8,0,1306,0,653,20,163.25,104709.5911843436,104709.5911843436,160,143900.67246345116,1781.7988444149814
596091.0320281982,20,0,907,0,488,20,45.35,31373.212212010432,31373.212212010432,400,76889.40308522034,1521.5796770401573
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
626405.4775238037,20,0,21214,0,1472,20,1060.7,32968.70934335809,32968.70934335809,400,87205.79745743904,33866.2428110614
634614.4676208496,9,0,459,0,101,20,51.0,79326.8084526062,79326.8084526062,180,97074.08974302822,723.2737723751825
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
674879.3125152588,6,0,1888,0,1273,20,314.6666666666667,134975.86250305176,134975.86250305176,120,160869.01287440784,2797.5372262686046
