ACK Flag Count,Active Max,Active Mean,Active Min,Active Std,Average Packet Size,Bwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Header Length,Bwd IAT Max,Bwd IAT Mean,Bwd IAT Min,Bwd IAT Std,Bwd IAT Total,Bwd Init Win Bytes,Bwd PSH Flags,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Min,Bwd Packet Length Std,Bwd Packet/Bulk Avg,Bwd Packets/s,Bwd RST Flags,Bwd Segment Size Avg,Bwd URG Flags,CWR Flag Count,Down/Up Ratio,ECE Flag Count,FIN Flag Count,FWD Init Win Bytes,Flow Bytes/s,Flow Duration,Flow IAT Max,Flow IAT Mean,Flow IAT Min,Flow IAT Std,Flow Packets/s,Fwd Act Data Pkts,Fwd Bulk Rate Avg,Fwd Bytes/Bulk Avg,Fwd Header Length,Fwd IAT Max,Fwd IAT Mean,Fwd IAT Min,Fwd IAT Std,Fwd IAT Total,Fwd PSH Flags,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Min,Fwd Packet Length Std,Fwd Packet/Bulk Avg,Fwd Packets/s,Fwd RST Flags,Fwd Seg Size Min,Fwd Segment Size Avg,Fwd URG Flags,ICMP Code,ICMP Type,Idle Max,Idle Mean,Idle Min,Idle Std,PSH Flag Count,Packet Length Max,Packet Length Mean,Packet Length Min,Packet Length Std,Packet Length Variance,Protocol,RST Flag Count,SYN Flag Count,Subflow Bwd Bytes,Subflow Bwd Packets,Subflow Fwd Bytes,Subflow Fwd Packets,Total Backward Packets,Total Fwd Packets,Total Length of Bwd Packets,Total Length of Fwd Packets,Total TCP Flow Time,URG Flag Count
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
49,18350529.432296753,18350529.432296753,18350529.432296753,0.0,287.2244897959184,0,0,960,2757925.7488250732,797849.1057520327,0.0,1186676.9998937321,18350529.432296753,0,15,1492,454.625,40,627.1969950917925,0,1.3078641729954796,0,414.625,0,0,3.4495731900094846,0,1,0,766.9533487807659,18350529.432296753,2757925.7488250732,382302.6965061824,0.0,906134.0234863837,2.6702226865324374,17,0,0,1000,3023701.4293670654,753507.9022248586,0.0,1329989.2407724713,18084189.653396606,17,304,126.52,40,113.79408303305287,0,1.3623585135369578,0,0.0,86.52,0,0,0,2757925.7488250732,382302.6965061824,0.0,906134.0234863837,32,1492,287.2244897959184,40,471.624553419089,222429.71938775512,6,0,0,10911,24,3163,25,24,25,10911,3163,18350529.432296753,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
0,1.0,1.0,1.0,0.0,40.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,40000000.0,1.0,0,0.0,0,0.0,1000000.0,0,0,0,40,0,0.0,0,0.0,0,0,40,40.0,40,0.0,0,1000000.0,1,0.0,0.0,0,0,0,0,0.0,0,0.0,0,40,40.0,40,0.0,0.0,6,1,0,0,0,40,1,0,1,0,40,1.0,0
0,1.0,1.0,1.0,0.0,40.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,40000000.0,1.0,0,0.0,0,0.0,1000000.0,0,0,0,40,0,0.0,0,0.0,0,0,40,40.0,40,0.0,0,1000000.0,1,0.0,0.0,0,0,0,0,0.0,0,0.0,0,40,40.0,40,0.0,0.0,6,1,0,0,0,40,1,0,1,0,40,1.0,0
0,1.0,1.0,1.0,0.0,40.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,40000000.0,1.0,0,0.0,0,0.0,1000000.0,0,0,0,40,0,0.0,0,0.0,0,0,40,40.0,40,0.0,0,1000000.0,1,0.0,0.0,0,0,0,0,0.0,0,0.0,0,40,40.0,40,0.0,0.0,6,1,0,0,0,40,1,0,1,0,40,1.0,0
0,1.0,1.0,1.0,0.0,40.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,40000000.0,1.0,0,0.0,0,0.0,1000000.0,0,0,0,40,0,0.0,0,0.0,0,0,40,40.0,40,0.0,0,1000000.0,1,0.0,0.0,0,0,0,0,0.0,0,0.0,0,40,40.0,40,0.0,0.0,6,1,0,0,0,40,1,0,1,0,40,1.0,0
0,1.0,1.0,1.0,0.0,40.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,40000000.0,1.0,0,0.0,0,0.0,1000000.0,0,0,0,40,0,0.0,0,0.0,0,0,40,40.0,40,0.0,0,1000000.0,1,0.0,0.0,0,0,0,0,0.0,0,0.0,0,40,40.0,40,0.0,0.0,6,1,0,0,0,40,1,0,1,0,40,1.0,0
39,1018319.6067810059,1018319.6067810059,1018319.6067810059,0.0,670.125,0,0,892,274243.8316345215,48491.40984671457,0.0,102492.36241483367,1018319.6067810059,0,3,1492,1130.3181818181818,40,612.5141309439813,0,21.604219199455322,0,1089.7727272727273,0,0,12.8312693498452,0,1,0,26322.777074609086,1018319.6067810059,248852.01454162598,26110.759148230918,0.0,72237.83277774112,39.28039854446422,4,0,0,732,249764.91928100586,45378.516702090994,0.0,89923.69778903443,771434.7839355469,3,842,107.66666666666667,40,194.57283529643627,0,17.6761793450089,0,-0.6666666666666643,67.0,0,0,0,248852.01454162598,26110.759148230918,0.0,72237.83277774112,6,1492,670.125,40,695.6977750652716,483995.39423076925,6,0,2,24867,22,1938,18,22,18,24867,1938,1018319.6067810059,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
40,1026664.2570495605,1026664.2570495605,1026664.2570495605,0.0,668.0975609756098,0,0,892,276528.12004089355,48888.77414521717,0.0,102440.86769723576,1026664.2570495605,0,3,1492,1155.1818181818182,40,583.761663398411,0,21.428621722181944,0,1114.6363636363637,0,0,12.848331648129424,0,1,0,26680.58210063672,1026664.2570495605,247075.08087158203,25666.606426239014,0.0,70972.80124490216,39.93515866406635,4,0,0,772,249638.55743408203,43310.509787665476,0.0,87431.63466568355,779589.1761779785,3,842,104.10526315789474,40,189.72696602598927,0,18.506536941884406,0,-0.6315789473684177,63.47368421052632,0,0,0,247075.08087158203,25666.606426239014,0.0,70972.80124490216,6,1492,668.0975609756098,40,690.4246448700267,476686.1902439025,6,0,2,25414,22,1978,19,22,19,25414,1978,1026664.2570495605,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
40,1042064.1899108887,1042064.1899108887,1042064.1899108887,0.0,682.9512195121952,0,0,892,278366.8041229248,49622.10428147089,0.0,104194.27799898834,1042064.1899108887,0,3,1492,1182.8636363636363,40,578.3453652203513,0,21.111943211369073,0,1142.3181818181818,0,0,13.156218402426694,0,1,0,26870.705539161158,1042064.1899108887,251774.07264709473,26051.604747772217,0.0,72354.02019288459,39.34498507573328,4,0,0,772,253780.12657165527,43921.60309685601,0.0,88999.53903620268,790588.8557434082,3,842,104.10526315789474,40,189.72696602598927,0,18.2330418643642,0,-0.6315789473684177,63.47368421052632,0,0,0,251774.07264709473,26051.604747772217,0.0,72354.02019288459,6,1492,682.9512195121952,40,698.8624310699321,488408.6975609756,6,0,2,26023,22,1978,19,22,19,26023,1978,1042064.1899108887,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
19,1049463.7489318848,1049463.7489318848,1049463.7489318848,0.0,422.05,0,0,424,278962.8505706787,116607.08321465386,0.0,137463.618186315,1049463.7489318848,0,3,1492,308.3,40,480.8966278387349,0,9.528675964441577,0,265.90000000000003,0,0,0.5754012691302725,0,1,0,8043.155381585135,1049463.7489318848,278962.8505706787,55234.934154309725,0.0,109437.40378049178,19.057351928883154,7,0,0,412,278962.8505706787,88338.40158250596,0.0,132128.62910066926,795045.6142425537,3,1492,535.8,40,671.2510376569675,0,9.528675964441577,0,-1.2000000000000028,494.59999999999997,0,0,0,278962.8505706787,55234.934154309725,0.0,109437.40378049178,6,1492,422.05,40,580.1695283095687,336596.6815789474,6,0,2,3083,10,5358,10,10,10,3083,5358,1049463.7489318848,0
2,998.0201721191406,998.0201721191406,998.0201721191406,0.0,52.0,0,0,80,998.0201721191406,998.0201721191406,998.0201721191406,0.0,998.0201721191406,0,1,64,52.0,40,16.97056274847714,0,2003.9675107501193,0,12.0,0,0,0.0,0,1,0,104206.3105590062,998.0201721191406,998.0201721191406,998.0201721191406,998.0201721191406,0.0,2003.9675107501193,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,998.0201721191406,998.0201721191406,998.0201721191406,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,998.0201721191406,0
19,4256079.67376709,4256079.67376709,4256079.67376709,0.0,459.65,0,0,332,4025416.851043701,608011.3819667271,0.0,1507158.152307811,4256079.67376709,0,3,643,224.5,40,261.0571913256885,0,1.8796640601699866,0,183.0,0,0,0.2428011355955117,0,1,0,2159.968963142836,4256079.67376709,4025416.851043701,224004.19335616264,0.0,920826.2826610106,4.699160150424967,9,0,0,492,57801.72348022461,15993.595123291016,0.0,25933.269503248455,175929.54635620117,5,1492,616.4166666666666,40,652.6650899940716,0,2.81949609025498,0,-1.0,575.4166666666666,0,0,0,4025416.851043701,224004.19335616264,0.0,920826.2826610106,8,1492,459.65,40,557.2497573846606,310527.29210526304,6,0,2,1796,8,7397,12,8,12,1796,7397,4256079.67376709,0
3,1.0,1.0,1.0,0.0,40.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,0,40,40.0,40,0.0,0,2000000.0,0,0.0,0,0,2.0,0,1,0,120000000.0,1.0,0.0,0.0,0.0,0.0,3000000.0,0,0,0,40,0,0.0,0,0.0,0,0,40,40.0,40,0.0,0,1000000.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,40,40.0,40,0.0,0.0,6,0,0,80,2,40,1,2,1,80,40,1.0,0
1,43747.1866607666,43747.1866607666,43747.1866607666,0.0,40.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,1828.6890222302154,43747.1866607666,43747.1866607666,43747.1866607666,43747.1866607666,0.0,45.717225555755384,0,0,0,80,43747.1866607666,43747.1866607666,43747.1866607666,0.0,43747.1866607666,0,40,40.0,40,0.0,0,45.717225555755384,1,0.0,0.0,0,0,0,43747.1866607666,43747.1866607666,43747.1866607666,0.0,0,40,40.0,40,0.0,0.0,6,1,0,0,0,80,2,0,2,0,80,43747.1866607666,0
5,15624720.335006714,15624720.335006714,15624720.335006714,0.0,52.0,0,0,52,0,0.0,0,0.0,0,0,0,52,52.0,52,0.0,0,0.0640011455283158,0,0.0,0,0,0.2,0,0,0,19.96835740483453,15624720.335006714,8191850.423812866,3124944.067001343,258935.68992614746,3182290.848463523,0.38400687316989485,0,0,0,260,8191850.423812866,3841446.1612701416,1033402.681350708,3174922.3168988596,15365784.645080566,0,52,52.0,52,0.0,0,0.32000572764157903,0,0.0,0.0,0,0,0,8191850.423812866,3124944.067001343,258935.68992614746,3182290.848463523,0,52,52.0,52,0.0,0.0,6,0,6,52,1,260,5,1,5,52,260,15624720.335006714,0
0,76283.69331359863,76283.69331359863,76283.69331359863,0.0,91.0,0,0,28,0,0.0,0,0.0,0,0,0,67,67.0,67,0.0,0,13.108961516703808,0,39.0,0,0,0.5826086956521739,0,0,0,2385.830996040093,76283.69331359863,76283.69331359863,76283.69331359863,76283.69331359863,0.0,26.217923033407615,1,0,0,28,0,0.0,0,0.0,0,0,115,115.0,115,0.0,0,13.108961516703808,0,87.0,87.0,0,0,0,76283.69331359863,76283.69331359863,76283.69331359863,0.0,0,115,91.0,67,33.94112549695428,1152.0,17,0,0,67,1,115,1,1,1,67,115,76283.69331359863,0
0,443698.1678009033,443698.1678009033,443698.1678009033,0.0,111.0,0,0,28,0,0.0,0,0.0,0,0,0,67,67.0,67,0.0,0,2.2537843799452446,0,39.0,0,0,0.13729508196721313,0,0,0,1250.8503308696108,443698.1678009033,274060.7261657715,110924.54195022583,28209.209442138672,113005.7698023899,11.268921899726223,4,0,0,112,274060.7261657715,133820.4542795817,28209.209442138672,126531.09975253041,401461.3628387451,0,122,122.0,122,0.0,0,9.015137519780978,0,94.0,94.0,0,0,0,274060.7261657715,110924.54195022583,28209.209442138672,113005.7698023899,0,122,111.0,67,24.596747752497688,605.0,17,0,0,67,1,488,4,1,4,67,488,443698.1678009033,0
0,2140.7604217529297,2140.7604217529297,2140.7604217529297,0.0,91.0,0,0,28,0,0.0,0,0.0,0,0,0,67,67.0,67,0.0,0,467.12373315513975,0,39.0,0,0,0.5826086956521739,0,0,0,85016.51943423544,2140.7604217529297,2140.7604217529297,2140.7604217529297,2140.7604217529297,0.0,934.2474663102795,1,0,0,28,0,0.0,0,0.0,0,0,115,115.0,115,0.0,0,467.12373315513975,0,87.0,87.0,0,0,0,2140.7604217529297,2140.7604217529297,2140.7604217529297,0.0,0,115,91.0,67,33.94112549695428,1152.0,17,0,0,67,1,115,1,1,1,67,115,2140.7604217529297,0
0,2110.2428436279297,2110.2428436279297,2110.2428436279297,0.0,67.0,0,0,28,0,0.0,0,0.0,0,0,0,67,67.0,67,0.0,0,473.8791097051181,0,39.0,0,0,1.0,0,0,0,63499.80070048582,2110.2428436279297,2110.2428436279297,2110.2428436279297,2110.2428436279297,0.0,947.7582194102362,1,0,0,28,0,0.0,0,0.0,0,0,67,67.0,67,0.0,0,473.8791097051181,0,39.0,39.0,0,0,0,2110.2428436279297,2110.2428436279297,2110.2428436279297,0.0,0,67,67.0,67,0.0,0.0,17,0,0,67,1,67,1,1,1,67,67,2110.2428436279297,0
42,1047265.7680511475,1047265.7680511475,1047265.7680511475,0.0,660.046511627907,0,0,932,280093.4314727783,47599.78164326061,0.0,102790.25393547188,1047195.1961517334,0,3,1492,1146.2608695652175,40,602.8125155085576,0,21.961951494700916,0,1105.7391304347827,0,0,13.064420218037661,0,1,0,27101.04814446093,1047265.7680511475,265638.1130218506,24934.899239313036,0.0,70903.5036776992,41.0593006205278,4,0,0,812,255659.5802307129,41100.86591620194,0.0,85176.07577573764,780916.4524078369,3,842,100.9,40,185.22217100438857,0,19.097349125826884,0,-0.6000000000000014,60.300000000000004,0,0,0,265638.1130218506,24934.899239313036,0.0,70903.5036776992,6,1492,660.046511627907,40,695.8458351938231,484201.42635658925,6,0,2,26364,23,2018,20,23,20,26364,2018,1047265.7680511475,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
42,1018947.3628997803,1018947.3628997803,1018947.3628997803,0.0,694.8837209302326,0,0,972,276506.4239501953,44302.059256512184,0.0,98073.1083799483,1018947.3628997803,0,3,1492,1162.5833333333333,40,590.6486424606254,0,23.55371913589274,0,1122.0833333333333,0,0,14.106167846309404,0,1,0,29324.380324186463,1018947.3628997803,245107.65075683594,24260.651497613817,0.0,68983.97829633998,42.200413451807826,4,0,0,772,247127.53295898438,42991.095119052465,0.0,86810.28911011836,773839.7121429443,3,842,104.10526315789474,40,189.72696602598927,0,18.646694315915088,0,-0.6315789473684177,63.47368421052632,0,0,0,245107.65075683594,24260.651497613817,0.0,68983.97829633998,6,1492,694.8837209302326,40,699.5413874989243,489358.15282392025,6,0,2,27902,24,1978,19,24,19,27902,1978,1018947.3628997803,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
44,1028996.9444274902,1028996.9444274902,1028996.9444274902,0.0,765.0,0,0,1104,276903.6293029785,39576.80555490347,0.0,93620.41333389604,1028996.9444274902,0,3,1492,1049.6296296296296,40,649.6883956143986,0,26.239144971438343,0,1008.7407407407406,0,0,4.657354149548069,0,1,0,33454.90983858389,1028996.9444274902,247944.35501098633,23386.29419153387,0.0,71182.20942899864,43.73190828573057,7,0,0,732,250578.1650543213,45944.2699656767,0.0,95762.35490132702,781052.5894165039,3,1492,338.05555555555554,40,563.6795577194987,0,17.49276331429223,0,-0.6666666666666643,297.38888888888886,0,0,0,247944.35501098633,23386.29419153387,0.0,71182.20942899864,6,1492,765.0,40,704.6018540475696,496463.7727272727,6,0,2,28340,27,6085,18,27,18,28340,6085,1028996.9444274902,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
18,1047022.1042633057,1047022.1042633057,1047022.1042633057,0.0,465.7894736842105,0,0,372,280876.87492370605,130877.76303291321,0.0,139385.29822091022,1047022.1042633057,0,3,1492,388.0,40,556.0478846286532,0,8.595807064008914,0,346.6666666666667,0,0,0.6517357222844344,0,1,0,8452.543612942098,1047022.1042633057,280876.87492370605,58167.89468129476,0.0,111705.1446714398,18.146703801796594,7,0,0,412,280876.87492370605,88006.41695658366,0.0,131973.13890978892,792057.7526092529,3,1492,535.8,40,671.2510376569675,0,9.550896737787681,0,-1.2000000000000028,494.59999999999997,0,0,0,280876.87492370605,58167.89468129476,0.0,111705.1446714398,6,1492,465.7894736842105,40,607.0049953068635,368455.06432748534,6,0,2,3492,9,5358,10,9,10,3492,5358,1047022.1042633057,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
49,1044457.4356079102,1044457.4356079102,1044457.4356079102,0.0,697.92,0,0,1104,279782.0568084717,40132.26582453801,0.0,95287.61103577299,1043438.9114379883,0,3,1492,1059.6666666666667,40,643.9978499725219,0,25.850742289258605,0,1018.7777777777778,0,0,4.552267303102625,0,1,0,33410.64825651734,1044457.4356079102,252568.96018981934,21315.457869549187,0.0,65941.57311035527,47.87174498010853,7,0,0,932,254082.67974853516,36045.33455588601,0.0,81837.7815689353,792997.3602294922,3,1492,273.2608695652174,40,511.197899536098,0,22.021002690849922,0,-0.5217391304347814,232.7391304347826,0,0,0,252568.96018981934,21315.457869549187,0.0,65941.57311035527,6,1492,697.92,40,702.9548085454304,494145.4628571428,6,0,2,28611,27,6285,23,27,23,28611,6285,1044457.4356079102,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
49,1067668.1995391846,1067668.1995391846,1067668.1995391846,0.0,708.5,0,0,1052,292127.1324157715,42706.72798156738,0.0,99043.09434696914,1067668.1995391846,0,3,1492,1119.2307692307693,40,623.768630675978,0,24.352134877878576,0,1078.7692307692307,0,0,4.600790513833992,0,1,0,33179.78377110956,1067668.1995391846,256023.16856384277,21789.146929371112,0.0,67149.66787444513,46.83102861130495,7,0,0,972,257966.9952392578,35288.914390232254,0.0,81896.76322957703,811645.0309753418,3,1492,263.5416666666667,40,502.2235756389142,0,22.47889373342638,0,-0.5,223.04166666666669,0,0,0,256023.16856384277,21789.146929371112,0.0,67149.66787444513,6,1492,708.5,40,709.5031676447676,503394.7448979592,6,0,2,29100,26,6325,24,26,24,29100,6325,1067668.1995391846,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
6,31802420.85456848,31802420.85456848,31802420.85456848,0.0,52.0,0,0,52,0,0.0,0,0.0,0,0,0,52,52.0,52,0.0,0,0.031444147116125844,0,0.0,0,0,0.16666666666666666,0,0,0,11.445669550269809,31802420.85456848,16123986.48262024,5300403.475761414,253567.69561767578,6022351.049096819,0.2201090298128809,0,0,0,312,16123986.48262024,6309770.631790161,1015821.2184906006,6139602.982333241,31548853.158950806,0,52,52.0,52,0.0,0,0.18866488269675508,0,0.0,0.0,0,0,0,16123986.48262024,5300403.475761414,253567.69561767578,6022351.049096819,0,52,52.0,52,0.0,0.0,6,0,7,52,1,312,6,1,6,52,312,31802420.85456848,0
0,436192.51251220703,436192.51251220703,436192.51251220703,0.0,116.5,0,0,28,0,0.0,0,0.0,0,0,0,79,79.0,79,0.0,0,2.292565716547036,0,51.0,0,0,0.512987012987013,0,0,0,534.1678119554595,436192.51251220703,436192.51251220703,436192.51251220703,436192.51251220703,0.0,4.585131433094072,1,0,0,28,0,0.0,0,0.0,0,0,154,154.0,154,0.0,0,2.292565716547036,0,126.0,126.0,0,0,0,436192.51251220703,436192.51251220703,436192.51251220703,0.0,0,154,116.5,79,53.033008588991066,2812.5,17,0,0,79,1,154,1,1,1,79,154,436192.51251220703,0
0,429748.0583190918,429748.0583190918,429748.0583190918,0.0,116.5,0,0,28,0,0.0,0,0.0,0,0,0,79,79.0,79,0.0,0,2.32694477762478,0,51.0,0,0,0.512987012987013,0,0,0,542.1781331865737,429748.0583190918,429748.0583190918,429748.0583190918,429748.0583190918,0.0,4.65388955524956,1,0,0,28,0,0.0,0,0.0,0,0,154,154.0,154,0.0,0,2.32694477762478,0,126.0,126.0,0,0,0,429748.0583190918,429748.0583190918,429748.0583190918,0.0,0,154,116.5,79,53.033008588991066,2812.5,17,0,0,79,1,154,1,1,1,79,154,429748.0583190918,0
13,1094382.0476531982,1094382.0476531982,1094382.0476531982,0.0,297.7142857142857,0,0,292,345183.8493347168,182397.0079421997,0.0,145743.70996028846,1094382.0476531982,0,3,1492,439.57142857142856,40,552.1343004326808,0,6.396303754261007,0,397.85714285714283,0,0,2.8203483043079745,0,1,0,3808.5420068228395,1094382.0476531982,345183.8493347168,84183.2344348614,0.0,133207.52745881974,12.792607508522014,4,0,0,292,345183.8493347168,140959.93836720785,0.0,158057.95799054173,845759.6302032471,3,435,155.85714285714286,40,155.38921945813848,0,6.396303754261007,0,-1.7142857142857153,114.14285714285714,0,0,0,345183.8493347168,84183.2344348614,0.0,133207.52745881974,6,1492,297.7142857142857,40,416.55333550300776,173516.68131868134,6,0,2,3077,7,1091,7,7,7,3077,1091,1094382.0476531982,0
2,1007.080078125,1007.080078125,1007.080078125,0.0,52.0,0,0,80,1007.080078125,1007.080078125,1007.080078125,0.0,1007.080078125,0,1,64,52.0,40,16.97056274847714,0,1985.939393939394,0,12.0,0,0,0.0,0,1,0,103268.84848484848,1007.080078125,1007.080078125,1007.080078125,1007.080078125,0.0,1985.939393939394,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,1007.080078125,1007.080078125,1007.080078125,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1007.080078125,0
40,1034936.9049072266,1034936.9049072266,1034936.9049072266,0.0,774.3658536585366,0,0,1012,294640.54107666016,43122.37103780111,0.0,98095.25439177,1034936.9049072266,0,3,1492,1195.64,40,557.3356170208395,0,24.156061960357903,0,1155.16,0,0,16.08772874058127,0,1,0,30677.232447176124,1034936.9049072266,245130.06210327148,25873.422622680664,0.0,73340.14673619534,39.61594161498696,4,0,0,652,245130.06210327148,52705.03362019857,0.0,98425.9790856452,790575.5043029785,3,842,116.125,40,205.47404540071074,0,15.459879654629058,0,-0.75,75.375,0,0,0,245130.06210327148,25873.422622680664,0.0,73340.14673619534,6,1492,774.3658536585366,40,697.4514232581923,486438.48780487815,6,0,2,29891,25,1858,16,25,16,29891,1858,1034936.9049072266,0
